T,median,lower,upper
12,0.9264461775468131,0.656145418790262,1.4639690588448806
12.057644110275689,0.9480921938437703,0.6762080951681304,1.4833755318484132
12.115288220551378,0.9696724158044552,0.696791223450362,1.5038378000601815
12.172932330827068,0.9915164102390889,0.7194515700443987,1.5262388270955947
12.230576441102757,1.0134318684789017,0.7403446336399424,1.5467974596498664
12.288220551378446,1.0354729218393148,0.7600076884648249,1.5662435698343398
12.345864661654135,1.0577101089863454,0.7809214427793899,1.587036282628343
12.403508771929825,1.079783353592477,0.8005155284664811,1.6063873552742638
12.461152882205514,1.1024084862620778,0.8220363165420675,1.6277265998539399
12.518796992481203,1.1248059380293192,0.8473142696240503,1.6525287532948483
12.576441102756892,1.1472739589045977,0.86663677053269494,1.6715698029261912
12.63408521303258,1.1698893736752414,0.8879715508300481,1.692418426055563
12.691729323308271,1.1926158259889337,0.9095449752646676,1.7138623262894654
12.74937343358396,1.2154664460731697,0.9313982173530522,1.7353041903436812
12.807017543859649,1.23836325735439,0.9579306490838432,1.7616338408752794
12.864661654135338,1.261244721917182,0.978942885608959,1.7821030129655944
12.922305764411028,1.2843886244247462,1.0010176818031833,1.803877875372273
12.979949874686717,1.3076389457493283,1.023732446124284,1.8259506671870358
13.037593984962406,1.3310275606686566,1.0459292033861076,1.847848250891815
13.095238095238095,1.354323485001802,1.0692658414466545,1.870708371939195
13.152882205513784,1.3777029066014062,1.097083405014895,1.8978592341580482
13.210526315789474,1.4011805796695869,1.1178330911482233,1.9179458017241744
13.268170426065163,1.4247389756943867,1.140544971857256,1.9399247857406317
13.325814536340852,1.4482966705454339,1.1632110859651241,1.962102536523317
13.38345864661654,1.4718742899749375,1.1828038142815447,1.9812065705529034
13.441102756892231,1.4955457523545963,1.206070598386478,2.0037658148251616
13.49874686716792,1.5194541620185755,1.2291071396056286,2.0262676617664743
13.556390977443609,1.5434122398457426,1.2524335503709785,2.0488638054587054
13.614035087719298,1.5675018937952083,1.2752033220387116,2.0710044267625882
13.671679197994987,1.591768973343618,1.2983017909253753,2.093236401989677
13.729323308270676,1.615952542835692,1.3215664105848914,2.1157541304213523
13.786967418546366,1.6400585873897529,1.3441186391857922,2.1376162175522766
13.844611528822055,1.6645097916321654,1.366795214824681,2.1595630770241954
13.902255639097744,1.688848660299342,1.3910393083955719,2.182857867685923
13.959899749373434,1.7134599159182622,1.414064402637741,2.2049142379612254
14.017543859649123,1.7380459532546406,1.4362091935766785,2.2265475878001495
14.075187969924812,1.7628491213285253,1.458980475407744,2.2484791071992247
14.132832080200501,1.787557120995397,1.482250570122516,2.2707908319205243
14.19047619047619,1.812404420330041,1.5039523251740943,2.291327101052439
14.248120300751879,1.8372343945978113,1.5274176196849871,2.3140322114111074
14.30576441102757,1.8620189931363331,1.5517956538193247,2.3373459757886796
14.363408521303258,1.8872132983949,1.5773090638803233,2.3621773537439883
14.421052631578947,1.9122221821726684,1.6010813689170227,2.384868660148292
14.478696741854638,1.9373462404066764,1.6228140138199385,2.405847194179191
14.536340852130326,1.962476488298018,1.6476923234455687,2.430019910612525
14.593984962406015,1.9876454528397356,1.671881834480411,2.453566326065275
14.651629072681704,2.0129848186128356,1.695005531244738,2.476155839211161
14.709273182957393,2.0382971527078615,1.7200566021660328,2.5005713417475857
14.766917293233082,2.063666607465242,1.743900782229801,2.523894521246978
14.824561403508772,2.089115493971977,1.7672793857199358,2.5465613433451506
14.882205513784461,2.114607572855049,1.7916577497503519,2.5702489901389702
14.93984962406015,2.1401240793309517,1.8302602104078187,2.6082450500350953
14.99749373433584,2.1656122475121293,1.852626988763299,2.6298338774212082
15.05513784461153,2.191148234484818,1.8806471630337367,2.657132268918936
15.112781954887218,2.2168393238214765,1.8985324751858774,2.6746452733222905
15.170426065162907,2.242531249896551,1.9214692664790163,2.696680208974135
15.228070175438596,2.2682642896991814,1.9484895364190602,2.722782340781223
15.285714285714285,2.294000991880086,1.9729627421844402,2.7464405557106857
15.343358395989975,2.3198772760600663,2.0008341395105846,2.7732734790819062
15.401002506265664,2.345579272177667,2.0279830742402436,2.799667608287273
15.458646616541353,2.3715872695280895,2.0501806049893023,2.820541949771549
15.516290726817042,2.397370644394446,2.0744428580248244,2.843935221969527
15.573934837092732,2.4232489873487735,2.0980147770016666,2.866731015011818
15.631578947368421,2.449080878183297,2.122035512864613,2.889968961576653
15.68922305764411,2.4750365301187722,2.1573345338948493,2.9245558364635516
15.746867167919799,2.5010267606775,2.1795206657826234,2.9456366112049825
15.804511278195488,2.5269753004591875,2.203780336808818,2.9689738562350882
15.862155388471178,2.552873738990447,2.22817566167293,2.992430598926306
15.919799498746867,2.579064620370678,2.2532334600062596,3.0164280304126008
15.977443609022556,2.605181914505256,2.278161413208452,3.0406454263634197
16.035087719298247,2.631209454813642,2.3019280628244276,3.06362504340409
16.092731829573935,2.6572595989555587,2.3278391151005056,3.0887342465280714
16.150375939849624,2.683357513364297,2.352456833914225,3.112642057765543
16.208020050125313,2.7095961609918313,2.3769740452776693,3.1365695267508156
16.265664160401002,2.7357497991970896,2.4027936265027443,3.161527288549048
16.32330827067669,2.7618240748263485,2.4287006196041707,3.1869480621404493
16.38095238095238,2.788087481402228,2.4546302390337353,3.2121192677513175
16.43859649122807,2.8143757134175655,2.47991166107269,3.2370102167983683
16.496240601503757,2.8406092582752835,2.503938919304945,3.2607946626901123
16.55388471177945,2.8667164125237647,2.5262592588068054,3.282720465814558
16.61152882205514,2.8928123080356647,2.559662748190591,3.3154657186633996
16.669172932330827,2.918946476315792,2.5808485639332175,3.3360736156127926
16.726817042606516,2.945117608472632,2.608482139204375,3.363240682285574
16.784461152882205,2.9712483912184675,2.628585195455127,3.3829663530897496
16.842105263157894,2.997382573326615,2.6534518816049344,3.4074945360339512
16.899749373433583,3.023528384448081,2.678184928407599,3.4317550977831135
16.957393483709275,3.049457814986622,2.702908802199782,3.456314815745843
17.015037593984964,3.075697961399758,2.7262073213946545,3.4793256012550344
17.072681704260653,3.1017292550549485,2.7542464503467103,3.507430379229535
17.13032581453634,3.1279106895856295,2.7791964717686386,3.532527931592533
17.18796992481203,3.153797883575794,2.801097167622021,3.5544142425465473
17.24561403508772,3.179629327297577,2.824200521420485,3.577445819392043
17.303258145363408,3.2057923245948943,2.8487349602990086,3.6023652225782685
17.360902255639097,3.2317264822488685,2.8759896060129932,3.6298774957723268
17.418546365914786,3.25771431722708,2.9002726049425416,3.654575840541937
17.476190476190474,3.2835695502183007,2.9320879907512074,3.6866015416956444
17.533834586466163,3.309514387586459,2.9518764827033483,3.706136924720426
17.591478696741852,3.3352883844555494,2.9763253484716055,3.7309863882583856
17.649122807017545,3.3611059911877597,2.9992804920231055,3.754890277693678
17.706766917293233,3.386804673787374,3.032675314545472,3.7886424747302487
17.764411027568922,3.412658823745945,3.0548497138595923,3.811533971052321
17.82205513784461,3.438285601743626,3.078188136637675,3.8353223834598427
