T,median,lower,upper
12,0.9288329429759143,0.654432565308265,1.4707281532791023
12.057644110275689,0.9506645753235062,0.66990732916414375,1.4861488215284657
12.115288220551378,0.9723672932874676,0.6927511668408961,1.5085971801196827
12.172932330827068,0.9941345274229391,0.7114104605418812,1.5271105373531417
12.230576441102757,1.0160937417063718,0.7316099968394648,1.5469376426965522
12.288220551378446,1.038122851282534,0.7528335038103128,1.5681842975455598
12.345864661654135,1.0605353353280131,0.7728213087356518,1.587982626784257
12.403508771929825,1.0827066428254297,0.7994827453210804,1.6143961132917974
12.461152882205514,1.1049076895760042,0.8209848698919535,1.6353996827221104
12.518796992481203,1.1273480862159961,0.8422712949156914,1.6560146992583527
12.576441102756892,1.1498954252428282,0.8622722707811294,1.675426045907358
12.63408521303258,1.1724673959823275,0.8827233691922216,1.6954556959599822
12.691729323308271,1.195000507320529,0.9042877039857325,1.716547638385016
12.74937343358396,1.217631496568981,0.9264022436910477,1.738108180218287
12.807017543859649,1.2406195405305886,0.9474054423761887,1.7588908031255284
12.864661654135338,1.2635011953888753,0.970805699882172,1.781916614681066
12.922305764411028,1.2865976207373193,0.9968045887890309,1.8074978478406265
12.979949874686717,1.3098825096429332,1.019479087241214,1.8296186243482673
13.037593984962406,1.3331582661485597,1.04073875748504,1.8499201130053864
13.095238095238095,1.3563909079025787,1.0631754264595805,1.8717939600206652
13.152882205513784,1.3799023588819916,1.081859274883387,1.8900001075777964
13.210526315789474,1.403339199841382,1.1086779620618954,1.916130220418001
13.268170426065163,1.4268482796811162,1.131502616772408,1.9382949061176826
13.325814536340852,1.450499387643645,1.1510045036586296,1.9572211659003156
13.38345864661654,1.4742970433539395,1.1767296288165543,1.9824790132322982
13.441102756892231,1.4981957764177372,1.199096408585825,2.0041837141751846
13.49874686716792,1.5221044405703614,1.2210394385447687,2.0255198376286674
13.556390977443609,1.54606596691222,1.2456528610193662,2.049268969831611
13.614035087719298,1.569963430334383,1.2673823082809637,2.0702918819863196
13.671679197994987,1.5939999178202422,1.2898934575421501,2.0921782553847432
13.729323308270676,1.6180507082476026,1.3139652771864492,2.1154082053237797
13.786967418546366,1.6425066275543219,1.337265869397824,2.1378795015409833
13.844611528822055,1.6669451837238545,1.3605180317418712,2.1603905064061646
13.902255639097744,1.691412944614389,1.3855765690301969,2.184531805052769
13.959899749373434,1.7159211516309592,1.4084074260762924,2.206963093091594
14.017543859649123,1.7407372832768226,1.4383142417514216,2.236155141676695
14.075187969924812,1.7653823236005217,1.4620331221831366,2.2585570337790872
14.132832080200501,1.7898194851621367,1.48510077417888,2.28063133665384
14.19047619047619,1.8145991005904771,1.5089138660945314,2.3039597244065892
14.248120300751879,1.8394871202315715,1.5322382808635024,2.3264552574518946
14.30576441102757,1.864438456361972,1.5570037053960508,2.3504098942784406
14.363408521303258,1.8895546917957766,1.5786900647882303,2.371319779946927
14.421052631578947,1.9147420536920885,1.6014149283790382,2.39283579215486
14.478696741854638,1.939839202384545,1.626714804717151,2.417126595452784
14.536340852130326,1.9651065396929157,1.6500016007761709,2.4397659182590035
14.593984962406015,1.9905684155520973,1.6705731483548338,2.459879461601831
14.651629072681704,2.015981369256276,1.6988373743947893,2.487466901345241
14.709273182957393,2.0413933861829436,1.72223895244403,2.509858042001411
14.766917293233082,2.0668507449600573,1.7560717325836421,2.5427883775748934
14.824561403508772,2.092328661151102,1.778551165399982,2.563969093561119
14.882205513784461,2.117838907369988,1.7975714385557198,2.582396664326838
14.93984962406015,2.1432462214007995,1.8202698269240989,2.6042132504216617
14.99749373433584,2.1687963629242044,1.8421537638673662,2.625072103486423
15.05513784461153,2.194411265783585,1.8678619221206287,2.6497035720590887
15.112781954887218,2.2202019914194815,1.8891822332569688,2.670366685224344
15.170426065162907,2.2458956002135286,1.9117816073704663,2.6926064878861076
15.228070175438596,2.2716341780115874,1.944293070577949,2.72465197887659
15.285714285714285,2.2974745905199443,1.9619740381086277,2.7415134201547917
15.343358395989975,2.3233379821902873,2.0025889295803205,2.7809490689507967
15.401002506265664,2.349128832601818,2.0282993275618537,2.8053287565972957
15.458646616541353,2.3750987726576804,2.053910766944658,2.8301126938878207
15.516290726817042,2.400828392921764,2.077094831277966,2.8526450903648013
15.573934837092732,2.4265711287649547,2.097194627837553,2.8719391103180643
15.631578947368421,2.4525171495614506,2.1229031537290513,2.896749743686322
15.68922305764411,2.4784824740899243,2.149405358493202,2.9220746971743803
15.746867167919799,2.5043819818835242,2.178088173378859,2.9502511291567672
15.804511278195488,2.530471981752471,2.2016681495140737,2.973187715501569
15.862155388471178,2.556453147930146,2.2145951221258855,2.9854852363917868
15.919799498746867,2.58254162007667,2.239310710762216,3.009267984901744
15.977443609022556,2.608581174200097,2.263201348263163,3.032333988630663
16.035087719298247,2.6346028100505143,2.294003765438557,3.06269257872723
16.092731829573935,2.6607778055841913,2.3320835137896805,3.0995075685039306
16.150375939849624,2.6866873517885432,2.356682187755643,3.123291546380165
16.208020050125313,2.712583551080986,2.3724390809119167,3.1384912558445928
16.265664160401002,2.7386103652192846,2.397936871153341,3.163080209455694
16.32330827067669,2.764634815689824,2.427746741272343,3.192455348813226
16.38095238095238,2.790681652591585,2.452305663162142,3.216092917752256
16.43859649122807,2.816902810937597,2.4875534310197325,3.2505934296711394
16.496240601503757,2.8428921358908497,2.511245159313908,3.2734009154456043
16.55388471177945,2.8690749538386537,2.536218212302036,3.2981978185145837
16.61152882205514,2.895233079877328,2.5613021292266427,3.3225943309858383
16.669172932330827,2.9214756413738483,2.5868342287487267,3.3471894726011486
16.726817042606516,2.9475972652127744,2.612249772540989,3.3721593839248887
16.784461152882205,2.9734921386434663,2.6355060218023763,3.3951430529953774
16.842105263157894,2.9997173517861113,2.654402858108012,3.413482711268271
16.899749373433583,3.025653363996832,2.6771247555085482,3.4356076892282696
16.957393483709275,3.051653415900021,2.702172868809025,3.4605391135826893
17.015037593984964,3.077738960595939,2.7260840726565907,3.4844483852920862
17.072681704260653,3.103890861146866,2.753489066978459,3.5116514988333347
17.13032581453634,3.130024487327092,2.7791306676008025,3.536860895077638
17.18796992481203,3.156089022244639,2.8022503520010007,3.5597599552381003
17.24561403508772,3.1820101825940155,2.8251077521982286,3.582359981863605
17.303258145363408,3.2080014502987755,2.8534151239890533,3.610438704908262
17.360902255639097,3.2338272791602183,2.871549591453029,3.6289593926541523
17.418546365914786,3.2598211721410393,2.8953771925508076,3.653115787789399
17.476190476190474,3.2857256853669,2.9201430678755966,3.6784411050745063
17.533834586466163,3.3115591130950195,2.9435641336331586,3.7026173491045618
17.591478696741852,3.3375067711916677,2.980759708506059,3.7397753983888573
17.649122807017545,3.363330453076621,3.005295259351575,3.76454989946882
17.706766917293233,3.3892450369425196,3.026686054568661,3.7862472320462155
17.764411027568922,3.4149899023138457,3.051007881034878,3.8108805928778797
17.82205513784461,3.440875790502692,3.0737342544989312,3.8343707355782923
17.8796992481203,3.4665065389173773,3.0932840989038612,3.8544388925989215
17.93734335839599,3.492137964064055,3.1169273082655526,3.8788253692999346
17.99498746867168,3.5177600414057673,3.1540117332340634,3.9163428064958983
18.05263157894737,3.54342200670144,3.1737908280522755,3.9367464251131334
18.11027568922306,3.568971088009465,3.194246197582021,3.957845754623312
18.167919799498748,3.594472283581858,3.2176376142623364,3.9817671287066982
18.225563909774436,3.619777370342371,3.240925362702541,4.0061369471146735
18.283208020050125,3.6449999846853562,3.264170434311063,4.03067326739441
18.340852130325814,3.670419995990818,3.2929054555466184,4.060287318461168
18.398496240601503,3.695549064066742,3.322900507022545,4.091263805976343
18.45614035087719,3.720723424137031,3.341780210580708,4.111055437518884
18.51378446115288,3.745592166469054,3.368913280953521,4.139362521369681
18.57142857142857,3.7706589766153256,3.3914307170750924,4.163015425107583
18.62907268170426,3.79569356800824,3.415224110026858,4.188097907045339
18.68671679197995,3.820509718639873,3.4414667822282987,4.215323829587963
18.74436090225564,3.8454814197739555,3.463580560143823,4.23854150128528
18.80200501253133,3.870359330159868,3.4885035293553828,4.264852220535732
18.859649122807017,3.8950131271800448,3.5147885558505862,4.292468069121455
18.917293233082706,3.9198171595022764,3.538357340025711,4.317324152281167
18.974937343358395,3.944313445349991,3.563899774311689,4.34488636381066
19.032581453634084,3.9688435990903503,3.5855564230536827,4.36798007518699
19.090225563909776,3.9934234790996337,3.610231673937918,4.394431170134032
19.147869674185465,4.017900371364896,3.6296433101474834,4.415496482045223
19.205513784461154,4.04204191797926,3.6574632531846376,4.444710094873826
19.263157894736842,4.066253802965014,3.6808079469943396,4.469750581691638
19.32080200501253,4.090310687608664,3.7029399425499565,4.494306632508066
19.37844611528822,4.114225551770116,3.7211412690417602,4.5144046567935074
19.43609022556391,4.13802326637163,3.7404456245915525,4.535676595456363
19.493734335839598,4.161759244292932,3.7645358277364456,4.561583578180166
19.551378446115287,4.185343787626566,3.7860923073206187,4.585736761676324
19.609022556390975,4.20883168673172,3.8078457550087395,4.609834358887695
19.666666666666664,4.232468444800992,3.834643192684088,4.639088199263472
19.724310776942357,4.256059040638272,3.854631290587788,4.6612298872462254
19.781954887218046,4.279262456786921,3.8773336791424335,4.686562995601384
19.839598997493734,4.302463962825713,3.898972615198689,4.710373990691279
19.897243107769423,4.3257513050138785,3.9216342990270565,4.7358938402785
19.954887218045112,4.3487940358465735,3.9408414657065434,4.758146904082351
20.0125313283208,4.371932902326124,3.9608089019463266,4.780630960874167
20.070175438596493,4.3946875181482685,3.9780408356249226,4.801142519779562
20.127819548872182,4.417458094391887,4.000100271728316,4.8257226946637
20.18546365914787,4.440140410203352,4.020953125182489,4.849856652830238
20.24310776942356,4.462648702841568,4.040773889670514,4.872632959209117
20.30075187969925,4.485082116711295,4.063343670792676,4.898192828827411
20.358395989974937,4.507303110058617,4.083475169935995,4.921399399465394
20.416040100250626,4.52950068447431,4.105874126717852,4.946698204605272
20.473684210526315,4.551473907920079,4.1261618474163235,4.970187165490115
20.531328320802004,4.573131490500558,4.150135565958507,4.996641772181467
20.588972431077693,4.594773705669983,4.169977160671028,5.020078895122244
20.64661654135338,4.616346787585126,4.184445928864086,5.038189385312352
20.70426065162907,4.637846007493501,4.206454856693424,5.0634801520076245
20.76190476190476,4.659164207066083,4.2220828259746686,5.082225850056906
20.819548872180448,4.680315833014104,4.243858567678132,5.107179844074006
20.87719298245614,4.701393722681656,4.26363462774194,5.13003711410597
20.93483709273183,4.722447664386406,4.281346491835646,5.150488765131729
20.992481203007518,4.743212228523452,4.300243122099704,5.172677090021457
21.050125313283207,4.763963863065141,4.317491189036729,5.193276340201692
21.1077694235589,4.784358263125684,4.335166878795193,5.214069396655531
21.165413533834588,4.8047109644038795,4.355225453996916,5.237580045917415
21.223057644110277,4.824975806339934,4.379145047189195,5.264813081683046
21.280701754385966,4.844815778557807,4.394294736488249,5.282859112802829
21.338345864661655,4.864865018677238,4.4134723145356896,5.305553283727121
21.395989974937343,4.884578171714934,4.42986861903462,5.325133205870885
21.453634085213032,4.904051238079399,4.4475042147560675,5.3464080196806005
21.51127819548872,4.923499723357072,4.4677792043829765,5.370049325783135
21.56892230576441,4.942589783634629,4.48635408854524,5.392723933691209
21.6265664160401,4.961537270636146,4.505094645621596,5.41487728051586
21.684210526315788,4.9805208826256955,4.524029128102071,5.437779566355036
21.741854636591476,4.9990262776767,4.538932706617346,5.456382320853259
21.799498746867165,5.01722998179744,4.55700993711815,5.478036578609053
21.857142857142854,5.035374644162017,4.5719192580550025,5.496620775136764
21.914786967418546,5.05346172999913,4.587540173303468,5.516510367207961
21.972431077694235,5.0711430642774316,4.603045712199754,5.536005444117921
22.030075187969924,5.088792200952002,4.621711099575551,5.558530907553224
22.087719298245613,5.106085207295324,4.637306420789688,5.578227326187033
22.145363408521302,5.123649948900594,4.652052801573348,5.596990810659495
22.203007518796994,5.140784576231535,4.671141625346232,5.619964184967813
22.260651629072683,5.157654812418485,4.680929034366082,5.633388617268938
22.318295739348372,5.174224807979378,4.69403532149047,5.650413142069573
22.37593984962406,5.190657698239507,4.7096669477827895,5.6695325127502665
22.43358395989975,5.206955493640246,4.7248517548638596,5.688446239995684
22.49122807017544,5.223155533907571,4.738059308705472,5.7055499233431854
22.548872180451127,5.238843150930672,4.754134001506569,5.725337957380044
22.606516290726816,5.254295982670413,4.767264978269449,5.742132699229314
22.664160401002505,5.269638382072655,4.781227364564812,5.759719318426563
